fixed_wsi,float_wsi
9b4f9b4b763c4ce2a89e2135fa88fa25,adf16f67dadd42fd9c381d6a17fd9cc0
c37d9328a3aa463895c403461ae49841,9f4a18305be642adbb20c7e9109b5ffe
510a473e3658426295005e48f5426b86,fd4b1725fc054a7e999a849cbcab00af
d1a5d702254b425ca1ea028a0066ae20,30258ec7f1b34ec4a96be76127878096
521c184dc11c4d43be0b019f6e026af1,103d255a17db49b19c692693351092ed
3dab4d1d21e7494c9edaf867e8fb5f39,d7678e576081474c9d75bae5f18c5997
03dd75810bb1433fadb74a28e87e8366,561dac8f3ffe4e06a2cc0b380e277401
384438211df34e25b866a4689ac3a17d,6e12509a81474191bc21b04aecf1f4b6
a634df97d3b249d2b05d664a9ddb3c6c,6f0e18afa91641479b4b15202b298b2b
4e0f2c167652461fa05f3d23b3d0897a,b5d378d4647144698e039350e31856ca
214a1c14a57a49159bbd4eab6efcd1ce,139f44d38e8f4a9ba9c5be5b3c5530a7
9c2eda7f51ef482e95056ec0673128a1,888a413078a34676b2bf047e685a50d8
93d1358b9cb94ec5a01351a6ba9b4c24,bce70b8bb33a4b6b80504e6e00e7a114
a9a95c05e3a04fe6a400671a732f03fa,68f49cb5a6bb416595018b75b1f6cac3
86e0de99ec724802a3e474d552f4eada,bd393970581f40edb6475c3531a73d33
0c9e99ea0f8c42719669265346c0cfec,70c8a14ece4a4f639fb38261ae8e5c82
a072401738974bd8a907e690728e8bf6,f254bbda43eb42fc8762b0805eecf2c5
84109d28a65e49e1806763f465e2eeec,913fd51fe90c493eb4bd121a2d0340eb
8d49019f2ca3497fa8437c0c745f667c,5960d67cb5514cfc99590092c669e9d9
f773c87203144906b776be3f41dfe24b,a526fe4ef9364b00811b7866bf93f0f6
953959d267754a1d8588ef0c794c9a45,5ee331ee51144f2e94e90ba531e18a53
4cb5d2cf92bd408293a1d144267f758a,1162cec1af6d4fca9155b96e2625054c
d1e0eac8695b4139aa29acb281fb96e2,826d0cadbab14d0c90424537dc360a1e
7554a8c12a54467aba5d80a3befce478,feb7671471784174b4c6096f19c774e5
67b4ddd388c2407d9bcdf3bc0f643b55,bc2b4930cc75469e87a79c2bde559d6f
8fc3532d430a4523969c2f7567555d8b,7a8f0e49f54d43b6aa1c99f3405ff03a
1c404096f57a4063960b78dfe0664115,0150e3fd968147e8a7b95cf15b7f5277
580b4353b1b34b588de08fec0aa6c8c4,9146c4dd6f1343f0a90e56ec0308838c
c44b4deeadb44197817438683ee9bcf1,cb1b3041d7824a9c8160b9d82e8b94b7
741eb3db334b4bc6b24a3fc7fd261e2e,f6b24a0de31048a18ebe15184849dc2e
97df9808b85b46db948b06a1fdfdc8b8,9699f0f629fa4a81aba068faf9792c6d
9acf9dc871914975b0f31f00fa3befa3,4a51cd3564a842dea3bbbd9edfb83588
2027dacf76e14b629d59f683ed1808d9,91f3c9cf59644b4ba8c23aa9fa92fa9d
fbc15ae58c0247d6b25283cf81e30816,d128cd5e45074f68afb352fb2db60f23
ff50325565594b6196271be164b911bf,7fc5fa94cbff4f8a9a1a2517896b1e91
cf1b4c84a6e448a492a421ee8d2a5ca4,d7767bd43d294ccb83b1b16204edf062
61161242edca4148b26e8ec17322138f,3d1e67e2dbac4ae28f55924d2b626607
28642f12575c4fc5b4f857b50e0526cf,0922a4e1257849db86ce99374226e97c
35011d3e0a9649d196b3907baf104b35,1278eb12c4394c48bd3a82bdef16f8a1
ae7fab2c9dc543349e9675e6d1447c7a,2407b1c9c56e4c75b911d848d8fdf8b5
a6d460ae13d74df8b52e6a628b312f8e,80ed4faa0a5c4236be7ee9bed2e9519b
348d99ce32cf451f9f7a136e453c2beb,aa8c9f55fc6c4871b1e7c128af957e3d
8cbb6f64c6974bbfbcaa207b291b8a3c,400de2d1bb714ff8bed253201080321c
6aab1765cad44502aea3225e0d65b5d9,eacace27768246118449e4a85206e626
34b9c5b201ad46bbb46712d5a19eb8b6,e5178316a15c47c8b65ac1ee0dd21faa
d95b3d1840834a3b8d6fe7d0bb7a6dd7,cdd405369b0344448566df4351432516
4c78b9b40d9c40de984481361b72d8e3,799f31d2404f4db9aa186d7fbfa061fb
6c4bb4b20224443da6919c35ca2935f0,a6e687fb4a94494fa45fd6aa0511d8f6
dcad68435de24c338d0b580f85caa171,437a8755f71b4b07bcf9d690cbe868bd
35358e52527a40889537daf38e5d7edc,87343659afca4706995540214c31f98e
23ea5dbbe49d43369de1c7586a76b1d0,3b72bc7b71bb4e87afb48aea54e35cd6
cf8f495604fe40b9bef8ceee6cb66f54,236caf0cb926403e9e3551c39cc65121
4788647fcf0a4b169b1ebc6eb83ba703,1258067855904f30abde3aa9f5a635b3
1945e9a121f6415fb397c7f99a6c3e85,3e6866c3f0d24b7ca080d3ad731ffecc
afb5ff05fffb4d59babebce887945d38,0bd4f43f3cb1479c86946cdd8677a6a0
260e0748afbd436799a00ca4ec7607ca,ab09590298af4c418fb110a83a400dac
39cf917edcff42918dffd597c923fc53,e30cb48784854b8a848b65949c181aa8
70ab59d39901406cb1e2a8616ef96171,85188f59078c4ec7ab440ed645e25796
4929f459c62c470880509b6f81f6de34,8b89447e816043dca56ae29a24d77cc4
af707827a87140c99706ff71d2c9d57a,aa046bebf13a48128f4b67da149b37da
ef6ec4312bbf4d239bf54521b614b30b,9c6a3e006015445381ff56a831f07ed0
f5efbca7f22a4f4db8c5271229e4875f,ccedee4dc19141619a549c4af2fb4298
277c5b7d274441a380aa6ebd0ed6c5c9,c39642a014cf424ab180b8b445687e1c
33e68392788d412fb6bd6913b103c34f,ea6ea57d769b416baee7b8dbf1fe11c4
944683229817445db807b020c84f684b,18d1265b4cbc4144a78bdd0151413d89
9aafb2a5a6244d9bbb037287445729aa,6d2632dc4c46496981591108ce58699e
165219f50ed6437aa4af304ce43e2bd0,04a84c51b0ae4e79ba455c097b3dbef7
ccd9ce3883ec4f969553c5abaeff85c5,1fc5921b46ad44379d6b6437ca142ca3
8a88edca47044f93a37d83e955db9e7f,1acb11cb1c4744c9b5999fa3ccded646
77d53fea754c4b638473e3d69abde7b8,1602bb7c01284682b10b130969b131bb
4e802e6736324e2e9664df51cb62ae62,9e7cd2adda3847dc9f06636d2bb07eda
9285c127c10449a98e0fa4a9bb09de7c,05f8dd3d06894eaebcb3e6d744289de4
e931e7d3666b45119783adadf804a29e,931d77549d094b4e93e8adebec9ef324
33ee26069f75486ebdd654ac83e54040,4f21c606bf9e4a3fa0f8b45386b205b9
2f27732c8b584bd19584a2d052471cc4,9f5496612c6445538a7d7593b67439a2
07312089d7ed4058bffde0165dddc48a,1f27f7525d8048e5815b2b3b6308d555
003b35fda730461dac633e72b77450a0,772aa3cc905743ff8543088b232c37ab
25e72d20cb924465a16d918fbfa98c45,f888278241344d8185a5d45d3517c38a
deab3e1ee74e47b88d588c1dede2688e,16a2391e23c745a7a150090f57ee67d2
bf912a73720c4d8989bc96334635a400,99cf25803bd44960bb870cf7a821c479
14ef43b2f4874e17a94271132f48e3e6,9b6f70e3d4a341b3a6355c6ffde560e6
8d15fbb8143d4a329faa7073bec30092,2e42d6d10e2043a1ad3c30d668ef847e
ccf25ea4a01c40e08bad3b68585b9988,2635212551db48a3bc9d659ed2ec6a2b
72533819bdc24201a8aec73f730c8d33,ef22f2be610c408fb067b360e6ea7f5c
0e11bf96ee0a4323ae27e51eb9ac8530,de93ae989d084557928ea8a4b4c85a34
06ec3b3aa13d4f07843693a76da1bbc3,418c75510e9a47c5886634d6a25e42a4
e5b7f5872477447ea70f3b1a5f901ba8,307e723c64c747f2bc5dbbc227af1295
6f9028a2b52f414e8f6fb79868d6808b,f2a47088f8cd4bed882c5ce60c817ca0
66c702d648294ac28b0fc330534003fc,309a582ba49c4875b62b9457326f370e
9ecb0aaa9c894a29b819dde5bdc67e51,4672b7be548a438197fabca8bc2868c3
25be5b89a68b4ad9958a2a841fa8feee,3d995415a947458d895962fbebed3679
600273dd47754760843ab623dffadab2,e6dd692e780f4cd5a6ad49be9d8c5d5e
ed2391a553434d6d89b24982240891c6,dc5ccc780b8443b19ccdce920f9c10e8
f862531e78584dfb8eeff43a83dc9f00,3782fb714cc54659b6717956cd7550b3
8be1275a531b44b093ef743972a2ef14,420c52a2d2e349f397e4ac7b510d9bd5
f8bde09121c1489d8b6a23f0b4835ebf,a2b9b695c4ae4385b7d70c6adadafbb8
2b376e15f1aa46d2bea34d7b439abf4b,3440875a2e484cc697f3ae0d4b257bfa
7a315dd82c5b4c469937c1fbc2fb8148,29b2e66d981940188119abe945b77250
c79258196f3948baa8ad5b7db75aa8eb,9886aaf2480f49e4aa25e741e1a7f8dc
8d98b412b6bc4c78b6f56ca07ea16c65,d8ba0ac865ee4077a2900d1238817b93
bec55857caba400c8a4caf3a732af800,fe7981d60b7744d2945296c7c7d1460e
f0b07ed66f6e4fddb3c5653fb6ada931,06487187805c455dacbc11731b2d8627
38aca0cb846d4e91bcf5da0e471e0b2e,0e283eec9ab44a889dfc7560f39a1993
df86056f3a394555832b015bfe9892bb,7cf4f5b80bb14ca48a03185c61c1a1cc
ae672995f5f74d8c996f1a1d9bd8c413,43a4004ca72e4dc29e2bfb9bb2908f36
af82d918d6344ff7a29b1cf744b6ca41,25a234fd04c4432c80f9542a98e72fbb
750124cefee3487caad3f1f305da2947,2665d95b50c74c9c871459a1d510e5ca
c489e10f146f42899ef1784db264084b,36ce1ba6708e4ac3bdbccdd2b3fd8c24
060c09383d23486a8b76d8193ca8d5aa,a1aa8dbf8e8f42898978cea7c2f78556
78108b5693884101a880d51c12c990ec,71a57872613a4246baa6c7019e33d8d7
9cc0f61e3abf49c98c8f654d95c3524e,c8cf19d28df247c89dc197fbe1f1fa75
d51ac7a53d414c9f920a8d5ad5614696,860dfbc7ddf3441d8fe7bd9867172f6d
34cec94dc8f04f638f949c5a04b64c22,c980fac2e32041fe9863c11852925f62
880f64f5d04b4690b2b50b49f7ca39cb,7bf6b0112f2f41a78766ed00932e49f4
3f6e8e1737674754b414b079a1f287ab,fffdfd31168345f2933ceed4bebf71c4
e246fefdf7064ca88507b8c9d0f2e963,4eb637789b9f4ad4977f6c912fc32c15
b55c07272f1f42249259814782362bfd,ce947c2a60ad45a8accad61719489fcd
f586438c47714c0e8a295b3276353c1e,071a2f731d5e45d9b5e11caa516cbe0a
ccac1466d0fe41d5b67bf4a22b88c661,357cecce33534e889d3cc599416139b5
0447af3286434e37a5b454a8e86b25ba,e4cd90b79cb84cbb8f8d220ea43467c6
da5d1876fdab4512b1e6897c9edc4ac0,85eae288cb9347d79f5a929fb4471ce5
6a2013cf7787425bb955adff0a6bcdfb,d3d50ce9205747708fb33a99bcd18fd2
a3f0b8889f01460abe435b153b0966ff,0b454358906c4bca9e3761f5aef75c10
916c9ed3b9654859af35e6f752065653,a800e65f0f784890a889cd114f7567c0
0598f6b3b3824bad99ae7eafcf7b2958,0cf4660dad2e4628833f20968362d8fc
7c5c184fcd6e45fb8c221df17aac4e4f,4163261c6ea7435d904091135b532c19
3586949c6b244be4bddbabf90daa4c47,45712d5b54f0451083d902e26407a22c
51608f420d7e4a71a0c76fac894e05f7,72aef04bf343446eb64f6e8ca999c7b0
1445e6ea30464b0db991968330736711,e99f7dc45a44410da4351df6d629e7c7
7c8c254ebc4a43d2871fdc07c513b73c,cd812801e0994eea9d7e92b9e061b863
2982f92041a4448e95ac86285bc7b1c8,9368f7e516a3452a9aff44db6412df56
d6fad8f171c946c9859e09bebb73d9cf,6bce43402708419b8b7d5dc439a1028d
6886e56f2a8140039af66351c853c220,2a499c1a8b8d4512bf0b7460c90bdbc0
185c4693d2d14adeac662ff0ca871e8e,3a024be641624114b455eaae5067651b
fc6eed80cfae41df975db194e99ca5b0,d8a20119a09c4423a7f9be9b9e1133ec
f5b51dba42344e999ae37f18f8784abb,3c8921fc16f2466aa16642e95d09def4
812845699d714c05adacb0907e3c2300,6ed8f00a79ed4d95a71c6e043dea77d0
e416223376ae42f6a2d68210c56cf8c0,1e137ad3f7a042e985856905e617c9c7
4a0fff8868b141478ecbcd695271d82b,5f9001ea793e40918a71d03ebc00cd24
0005f0edae9d469daf51364777dcf824,c65652dc7eeb4c40998c1b089e4971f9
164fb80dc904420b93f28a3bb51b7333,e29c1f266fc54a5882ccd85523c01c08
c364f95792ec4f1c829f1de0648f629c,0e7215347e484341b8b862289ed7445d
b764d11221db4b4eb3f0778666ba7f64,6a5adaf75bcc47fd86830d8833f4b64c
952bf0012bd844c9a1474cc19d5d6d4a,9673aefe314249ecae2268ea027efdf7
24901df63847485189bac7e81564da28,634b79242b564774aa270a1bc9e45fed
2676e9ed96344a348b76cac69f854c43,7b23e98024224140873c15c16cb9e674
3f927d41a7a347348f178c43a0fddac7,f77ae1f87996438bb90482f8abb73fac
9882e5746cc64e38a898a97735284f7f,1985f1cea495432cb91dbdac73cd0aee
554fc8145bda44d88d470017df4b747d,1a1bf8eb1b164c32a020d3dd0bbfc9eb
ef8195dce9414efc97157fd52f2070ff,1acc3c18bf9149eeaafde420c7d911e3
d2c8fe216b81444091cf266c72fa7ff6,aee713523d664c478adff6c5798bba5a
5fa0565b8ac544e594bc3ee378202748,58113650f7f04d6685248072bb803a2b
7010bd40d03c4ace8effa99ca8d77d0c,983930b2bad44b53bf7621dcf61603bd
79b2291d44fd4327b2c6b48721169ce1,73a22a78ab2c484588a5bb9f6a749ada
1baade1ef18b4b74845b8c486b9c46de,da43220155b94bfabed5330d5f6e7bf0
9477b56bb4b84f7daa519b9aeb2d708d,fa74868923074d3c84f44115a9295e9b
7bb50b5d9dcf4e53ad311d66136ae00f,8a26a55a78b947059da4e8c36709a828
27ae34257f8b47b5a1d03f85fcab2c6f,d74796b6e4584f5ea777985ed1bafb1f
0e1ffef0de9844888c71fe4b269ed823,e12cac82baed4bc09f275c34b8596c02
d6df6ec1988e446e8f5b676786ae50cd,01934a2de079468280f04dc8d6e393b1
dd40f8c8ed8240f6b95cce0962ec850a,286da48a3fa941cd83be9bb4e7bc4b71
a0fd2f0d4a9c42e1b0a8fb5673440f50,ed5ac349a1f04f7e94908ee0f7cd4c51
d8e7d7cc35b241f1950d35dcbfe0f1c3,22eee84bbb714f529489922c90d9c84f
fe75b4450c084550a02e6ef14b005ab3,d2ae41bdfdf44aa9980b63117e944b72
2a45b6b0714a4d03878e6f331fa95b1a,ba2d1f65f441497aafeed4e26699780b
8d0f53cf93024c4a8214b1a1b8e9b483,9d3afd8367814c2ca6bbf7203a615801
c415eb92d047485caa3e10d9ca2d2888,9e2ffe4c780d4ef3a40ac65cc9a9d6a8
11cac4cc342a45438af5592370bee491,046ace7be5cd4716a7d329e648d315dc
c7572f2974e14fd1bcfd73d4c2e85c35,c07c572d64124929a1fdd78a571956f1
5a61bdd1ed884acda910ae65051d4623,73a44214c779410ea2e4c78b2c5d6312
5d3ea4f4b12642089e6c9f6c28db0e08,d1ac0e075bd84d45a8293774af848f75
846384dbdc1e440399b7e3792df69f8c,825854c9b8914baba19aff63a767894b
d91f6a85290b4055bb436ec142a2803e,0ef810afb6c14e8b9dd06e0c7b4d6ddb
689ff0af592c4295a24676cd12dae3ba,2100ee6777d34fd9828fa30f98a262e4
b1cb2a88294b4e93bdbe04c4746efbe1,830f34adb115455eb0600c29b9be3d09
eba7f6f12f264daeb122b0816cd0e1e7,976f1b1954be48539cf9f0f219962799
288310daff8340539ba9872dca0d3e16,373278c07d744a48b2083e7ae1f5a371
1ad140a79ee44edd8f72602e6134eec5,5c6ddfb9cf424e13bb1f91a565a39cca
9c8d752c02c4497194eeec8abbae2f65,8debbacbcfb64658864adc197fb7bd82
f97a93cfce47453a98f25c16c283ad4c,90991505589547548179934d72fe4e53
c3cd264f4869470e874697a91e8778ac,585fbeaeaa7b4724ae0fa4f90d54e8e3
379d5522145d43dea07d63df22e07cc5,eff4461cceca4d5382e8bae97b0b67aa
448389185435446580d1fe23246a2cdb,2a2b3bc522ad4562874e3a99b3053bb8
25f6cee481994102bddd08e08a8a1245,b67c142cb98145a68ebe80e37b7498a3
113ca66e40544459a5aedaedc0eb5238,dea55756835a4f22810a2521076e1c73
b043ffce0fd746c79c71611671c4213f,e736bdb8decd4602a3decdef59531207
1c70f3def480459b92d3c75ddc42d6ca,0d961c2998864f429ed7269561bf1934
834861ec9e0f4b9a8db97450f0e3b21b,162798398761400993383fc9d25a5e42
8245d64472c64826be6a8a6696c5a411,90deccdae97d48709c0576a3727e5cd7
894ed6d0af9c45b1aaf5cf82dc9ee078,6780cd3d376a4d31a0f17733a384af21
edf4bb537edf4182872883046a58e666,4093f2426d22425aa402aaf92a349f6d
541da512c6a2403298a643d813f7c96c,da4168c61fc446e2b50cc7d72ae57a97
bbd4e81572d84928a4027234c2139d36,9fb5202a8a9147b2937b0c1d71d1a71a
12430042fd014334aefe3bec4dd7e149,c2bf0363bf8e4dfca4600b494617610e
23fb08bb03a64d78b9c915ff071b04fe,043cd96fae3a4f50a67e72272df92cfa
7559f06f38e248b9b9e6a9b8888e1b25,2a8516dd0f744388aaa211456d388c42
ec7e78dfdcb448e19e3f084f46f8911f,352572dab5444cd9916f1c6721fd9cdc
f44cad7b931746bfa5628dad3c8cf2b4,842795c9eb1c4c2fa5cf88047b83206a
49ea55316cfe4fd29a08d15f61edd1ae,dc735b20cdf74280b6e78da01692fbad
4bd6dbe27abf4392be7f871dbc7b9172,91269150a319401a87d0fa8c21ef05e3
df896a37cce4407bb325bff883ad5f17,e7cb403bbdf743ddab3dd05510720639
9d36fdffbfa74c63b8253ffd73d15ee0,8dc6c988e5574855b58fe47d3825fd88
8890feceb2ca4fd1b60283f0ea9f35fe,ea684c1fcf8a4cb5bf3e3f0bb46afe12
3d25f5af56314765bf1fe94a90474daf,09bf46b58ee146a6adc9ad2e10c34a13
9d7d09e14be6497482774825d1f7eeda,2526d1238abe4758a9283c788bdb0967
6a0c46e7c60d45998ff5872118fd94db,3b6005dfcfc84750ac755a3ce5683b28
5198ba86752b4536bea96b5afeed2168,767b8fda2c2b4bd689b8365faf150e5a
a088ba0d3f06457e8af762dc349b0c1c,4f11a9f94c784884ba7a1309352021ed
3056461f72444132ad50ca702614a859,e8e16fc490d7461b96b6640346a7da77
efbaf45284264930ac3ad40092b0f0d6,3a92442183634803a84a775e21563901
f6718c8fe3854dd9aeeef139abdd8add,4d7816ab696b44a39a40fb5945c68501
307bf553dc894e46ac7b68ef26d22133,2bb93be71b434f4bb9bf0b591a7a4ecb
6621e651e8094eb9a1aa3d1f23801cc9,fa900ebdda4a49bab762643f0b59eb3b
eb3d100ea633488190e9c21401c4da1d,459594153ff14aea833ab525ccb55372
3d4d314bcd4d40bf9695dbc29f04defc,03cc1f84f113413f8bcfe66df337607a
deff0a1244f54961b03f4eefee08dc10,eaa6b4ed02d5444cbec8a72a604bb31b
2568b834c37a4fcdab01dfb23857e18e,1a69cb0cd8a643d0b5816cc5d031c61f
58f482ec28ce4405abc038d9d7dcf92b,d14e51bb68a94741b9bbf9838b25ebd1
635b66ecf45f4a789de767ebbc387c7f,0e231f0e97c94356aff705846a45abaf
6010280da107479285abb639c0bf82c7,3b8bb63c329f4423be76d64d75376859
da737ede3bec4fd59d5560e0c5f569c2,9fcc4255883742aab6b60df8c48a977d
2ef323e190a4472fbc853e0a6a93b55a,dbb5a6f279ef46dba3e4e4e60f510b08
63a896ef14b9488fbb3a9a5b3e8b4c06,52be60b0c88346e08a012de6fc2ea814
4f01b6719b0f4d6192ec07990a3fd9e8,667cdf8fe07e407ab4c7469d1710be54
391ebabea2704a3186921b43300dcddc,7812c5e151ef458c813899a32fedc8e4
ad4d972daa5d4d6fb03ce98c8f12ba2c,ce1b609917a4437e886e0b40022b5334
af6467329dd647dcb75664ff2285d57f,533dc436fa874bafab481923bdc013ad
a944cf20c5584a379ec246f75437b666,5e9e0b7c2d6149d98fb53cd1d99bf30d
fa8a6e7ba06544a38e55213475924b73,dbfabb7736464ec7b0e6fca0419a303a
2464656cc06b41fb9680d0b7596319cb,074f7639333342b3a3ab33f9020ef0b8
bfbc29570ddf444292a4933dcf96c977,9c99cb4dd7674b94bc22a4a5ff8a35f7
7c48b80c59e441218b18e6b331303112,acad27bd58494f0cbc722c3d6eaaef2a
bbdd8e319ff347be9013a93e9bc1474f,b0a593c100a04c8ea73ee29ed3de357e
8db9a9c02eb34e29a3125ea4b7cd68cc,f9d994eac2db405894e1e6ebb8171fbc
b59cbcc6735a469ea606e07115834b21,ccc49dcc5597499b8aa3edcf9780f106
a54516be507b4fdd9d5d9c25ad052951,889caf854d7d41c6997cc2234b24c0f0
30fa7469aea645328e01beed0eba08ef,c30e730a5a2b45b7afcc33c0440f7ce4
f707a2ec3d3643329726d4845ae8817c,f7edf33f2996496a9f808c24901f5b91
50ad8dd9a2cf4a73b1877e64b0c9b0e0,25984000baf143a6ac927aee20d4ef71
b944caf474c94bd2aeeeb4be1babe37b,c65399ce08ea41cc9af35b3aee4d843a
d968bd13688f4bb6a2b0303b57c0e35b,0699d0d8e7b34758ae8f2bfbbf233b8d
cc78a9405b1a4de0ac7d33874d262e32,f5e0ae344fe8482eb19ba353ff3f37a6
251de104ea93432aa446b9078af6c2ad,78fcb072f77444e6a1d526265f9fb721
7e99c911c6c5433cb2a92a1f68e72270,a750fd8c25a943a893a6e8c7f305a166
52872ac6c0d2460bbddca407319f779d,94d1421f008b49b99ec4443ab3c1e60f
a15e94161d8049a38683146e6de0d494,365fc894ea494ccebcf7f99662b9e807
a50f341ab8254e7ba925c69ce32c4841,a23b419a0d514f55ba5e30d632d5d004
9c1043a1c0f84d7babe177c8a608356a,2d484482cb404aaaa734723869206f50
7efe4cc9cf8f45af9d302556f8932adc,1707a1174def453880dcd67278218a21
22516ca7e4b8458b8abb3bf22476c6cc,31dd31ba84f74e628977fe481fd9872c
35f4085c58e649ec8c71d12462a5acdf,0344941c1cec4ad3b113a29f59ebb298
f36078dfb4e8470ab0e0bd4c2ca4c446,44a19fc84296433a96870f149f5a6dfa
b4165574106d44b79481522bbfaf0dbe,7dcbac4160394c89951af7f4980cc233
a49502036667438eb176c9eb5ae10634,1c99868a8c7b477e9efaf6601ea8d329
8f99d2ea426441e2b091a80334cbe728,15346edc13764ebcb5fbb2ca913b3890
498165d370fb4ff3a65666e59f9bce18,8c17be46f55447b0adceb191926ef6cc
7c65c603e55e455f900d005078626c30,44079b4c3b3d47b4a6564e70e5d6c379
83538f22a3aa40cc874c127bf921d280,39ac68a9388a42459ec939b49b886e3d
e016282b02164dcab2528dd061e431dc,e2c37e2ba0404d1a827b93fcd2ac723d
478624fa0d4d4e01a917afe4a4d4ba23,cb080217740a412e9ed4f5b07991a41c
1c51eb87fb8e48ecbc9528a21513fcef,34da336c7cb8430f9a5c4d2fe8f1d772
0e6fd000432c42bea306e0a1b3c8a5ac,4f1aa58524ac4052a1efaaf1d39a6261
3ebd204d9aa94883a11a74477cb44eb3,b9e9c07f75d34e4e8305c453c4940585
923b6176d7f24b41a81cc95e45670bef,94408e639d1842c1a20c7b56937a322b
a4b52bbed46b44b795ecb686e3351cc3,039c3cb859784350b4ad2a63c6904720
945f18ed276248e2a90a53bc62d66235,efd95f6e39af4f58976285f20026a80f
eb08846d83904265a5a036b9abf94e07,58e82120e0ab424d9e0eea42ee70d267
45aa5c298c06442998191444809fa6c6,e7c2198a2ef7497db35fd8f29b579a21
8e214330c0fb4437acd8e6eafeb550ab,c8763d737c0b41a9b77921924ee81841
9915cc5d539a4361899d01dbd1412254,29f352b01294453ea10f52a583129506
9e34f38ebad1421191bf50f4d4944fdd,7192c9ff34d24fc18ccb54e5d56e55d9
e0d4919e2dea43c1b2658c8f9c483cdd,47c0d5e1786a4ab98766536a50c5ee35
751cd405ce944203a8df0e26637c0b78,4c2360a45c354705bcb9820cc8827e64
327cf4d66cc54d999a4a43745ac7d644,50fa1ea4894b4a328004372e338885bb
65a3ab776b8249e89403a3b4aa82ad70,0adda9e1dfd44eee8e768e00afbf2a44
30595c0a8c7c4dfca5f5ff03f6c2ed45,b1b9beba768d4e03815bbe708f9738a3
b913b31723f948e3a3f49e96fc324d84,2fa4940f7937419a91160763b3c740b9
a241edab07f94719bba10fffa07ac13c,465d67c7bc3d4a5cb892b8bc3e4cedbd
5c18ef8de04a4f74bf4c45a80700eedb,0ecfaba2db1d4970ad45214b5078e7e8
e19977611b654e16974c94c37200e3c2,74e42bb9d448462c8e95434584c03d40
208c075d99c74ba581f483b2f5098550,07657825b01a4f889fd9729ca7ab99cf
0e9291bfd9024723983cbbca6bf44974,56258fa51c8d4d89aeab2e63d8c2879b
c1fb3bf02a42438d874029735a8bc6b6,0b69636ad8264af188aa341482bb0974
2444c019743547b8a3800b66268fd42b,f64221a621c44f069d43f409b8979d9d
50cec93fc4714454be9677b889d53342,e2c1dfbe5b384a9cbcad215a52b4ca3b
2aa1a4cd22d842d0b3ece7a74c577590,b76fbab7da624cabbf8634398223e72b
5e783e6486084be4a25fe597892be1bf,73715311409c41fdb9c9e7f657436788
79d34788926a47ecb71f6e415bb950d2,1f81cfde31904857a874bba2557c0cbe
53574d14f56e4c0491a1cd73afdd7695,f0bbc660a9a946e8b52a0543990a24a5
5fdeba19d2f84add86a74f332f243283,e017ba7031764d33b86a575ed5c00199
cb10257482b94d0682ff81745fe6da8f,416738325a18460e8a3dd57afcd76c88
db87015680bb4698b5c5d0816c099c24,af7a9c60427a4d5e949a7f764f49d943
770f280b6a954d5ea6b98c481fcc9e1c,c69aa313b5094ea8b212fdf3fd39f0ed
3ae7d3f924b041929e8faa418adfc017,3ddae7d267884fa1a5a7557cb3c9effb
4c2d82b0aef346b391a9d7adb175bdfa,afe5be170cb64d3eb192d3c5c8a1a6c5
081586a77e484082b27cc3c7c1c9d19b,32cfbcf85c5c498b8f82ebed4d04c65c
44116b3d0edc4054af2696177eb5d888,3369965c9f4c47c9b5879cf4b2be6c93
4bd452fbd9324b1795df4a7ad19e3a29,c10da7cd60f442b69534b578dbb68674
fc871f7c3b044a03bc2df18736889243,be0005d9ea664db283eb59cfdcb6058b
0c464b35a1a34938832d37dda4e63b7e,89a753ac8298478c933b69b46b75889a
28296d79c23a4ad896173e7bda427591,3129ffee4d024efd8fbe082074235251
1bea9fa2cdc840a381c6af6faa1c95ad,5e9501176b9049c3808edd3e04027256
bb7cb8c3267b474fb4a85841055df53d,1b0cc8b7f3114d8388f15557f0f45969
44abe671d96c49c78c10770879880ae4,06c6f70ead694f4c84724ca618d3e31e
450f999152614d5b89313ea4b97bc9cd,7a4332ca82f54f2faf6ab8220216c0b6
860279a15f1e4ad7bbfb9cdd2773be2f,491d04bfaba141459806a3ecb9308545
aa94cd4d6bc24c008674486fe150a2f7,390d3a7910524361bf7a03362472241f
